RA,Fase_2024,INDE_2024,Pedra_2024,Turma_2024,Idade_2024,Genero_2024,Ano_Ingresso_2024,Instituicao_Ensino_2024,IAA_2024,IEG_2024,IPS_2024,IPP_2024,IDA_2024,Mat_2024,Por_2024,Ing_2024,IPV_2024,IAN_2024,Fase_Ideal_2024,Defasagem_2024,Escola_2024,Fase_2023,INDE_2023,Pedra_2023,Turma_2023,Idade_2023,Genero_2023,Ano_Ingresso_2023,Instituicao_Ensino_2023,IAA_2023,IEG_2023,IPS_2023,IPP_2023,IDA_2023,Mat_2023,Por_2023,Ing_2023,IPV_2023,IAN_2023,Fase_Ideal_2023,Defasagem_2023,Fase_2022,Turma_2022,Idade_2022,Genero_2022,Ano_Ingresso_2022,Instituicao_Ensino_2022,Pedra_2022,INDE_2022,Cg_2022,Cf_2022,Ct_2022,Rec_Av1_2022,Rec_Av2_2022,IAA_2022,IEG_2022,IPS_2022,Rec_Psicologia_2022,IDA_2022,Mat_2022,Por_2022,Ing_2022,Indicado_2022,Atingiu_PV_2022,IPV_2022,IAN_2022,Fase_Ideal_2022,Defasagem_2022,Destaque_IEG_2022,Destaque_IDA_2022,Destaque_IPV_2022,IPP_2022
920,ALFA,7.74949386,Ametista,ALFA G - G2/G3,9,Feminino,2023,Pública,9.5,7.7,7.5,7.2,8.3,9.0,7.5,0.0,8.2,5.0,Fase 1 (3° e 4° ano),-1,EM Maria Ignez Concelles Irma Ines,ALFA,6.9647,Agata,ALFA H - G0/G1,8.0,Feminino,2023.0,Pública,9.0,6.3,7.52,5.625,6.1,6.0,6.2,0.0,6.35,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,ALFA,6.594033333,Agata,ALFA H - G0/G1,8,Masculino,2024,Pública,10.0,5.8,6.3,6.3,5.5,7.0,4.0,0.0,5.4,10.0,ALFA (1° e 2° ano),0,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,ALFA,6.876997101,Agata,ALFA H - G0/G1,9,Feminino,2024,Pública,10.0,7.4,7.5,7.5,6.0,8.0,4.0,0.0,5.9,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,ALFA,8.3792,Topázio,ALFA H - G0/G1,7,Feminino,2024,Pública,9.0,9.2,7.5,7.5,7.5,8.0,7.0,0.0,8.2,10.0,ALFA (1° e 2° ano),0,EM Maria Ignez Concelles Irma Ines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,ALFA,8.390783333,Topázio,ALFA H - G0/G1,7,Feminino,2024,Pública,8.5,9.4,2.5,7.8,10.0,10.0,10.0,0.0,8.2,10.0,ALFA (1° e 2° ano),0,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,ALFA,6.411866667,Agata,ALFA H - G0/G1,8,Masculino,2024,Pública,9.0,9.2,2.5,7.5,0.0,0.0,0.0,0.0,8.4,10.0,ALFA (1° e 2° ano),0,EM Maria Ignez Concelles Irma Ines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,ALFA,7.5102,Ametista,ALFA H - G0/G1,9,Masculino,2024,Pública,10.0,8.3,7.5,6.3,6.5,8.0,5.0,0.0,8.3,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1313,ALFA,8.015533333,Topázio,ALFA H - G0/G1,8,Masculino,2024,Pública,9.5,8.1,7.5,7.5,6.3,4.0,8.5,0.0,8.4,10.0,ALFA (1° e 2° ano),0,EM Maria Ignez Concelles Irma Ines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,ALFA,8.2398,Topázio,ALFA H - G0/G1,7,Feminino,2024,Pública,7.4,8.5,7.5,7.5,9.0,8.0,10.0,0.0,7.4,10.0,ALFA (1° e 2° ano),0,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,ALFA,8.351066667,Topázio,ALFA H - G0/G1,7,Masculino,2024,Pública,6.8,8.3,7.5,7.5,9.0,10.0,8.0,0.0,8.5,10.0,ALFA (1° e 2° ano),0,EM Maria Ignez Concelles Irma Ines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,ALFA,7.283820321,Ametista,ALFA I - G2/G3,8,Feminino,2023,Pública,8.5,8.7,7.5,7.5,6.0,5.0,7.0,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,ALFA,7.7407,Ametista,ALFA I - G2/G3,7.0,Feminino,2023.0,Pública,9.0,9.7,7.52,5.625,6.3,6.5,6.0,0.0,6.68,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,ALFA,7.59291123,Ametista,ALFA I - G2/G3,9,Feminino,2024,Pública,9.0,8.2,7.5,7.5,7.8,9.0,6.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,ALFA,7.665638503,Ametista,ALFA I - G2/G3,9,Feminino,2024,Pública,7.5,7.1,7.5,7.5,10.0,10.0,10.0,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,ALFA,5.221205051,Quartzo,ALFA I - G2/G3,10,Masculino,2023,Pública,7.0,2.8,2.5,6.9,6.0,5.5,6.5,0.0,6.7,5.0,Fase 1 (3° e 4° ano),-1,EE Francisco de Paula Teixeira,ALFA,5.48225,Quartzo,ALFA D - G2/G3,9.0,Masculino,2023.0,Pública,0.0,8.1,7.52,6.5625,6.5,7.2,5.7,0.0,3.32,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908,ALFA,6.764292246,Agata,ALFA I - G2/G3,9,Feminino,2023,Pública,8.5,8.1,7.5,7.2,4.8,3.0,6.5,0.0,6.8,5.0,Fase 1 (3° e 4° ano),-1,EE Joaquim Mendes Feliz,ALFA,8.479366667,Topázio,ALFA F - G0/G1,8.0,Feminino,2023.0,Pública,9.0,9.0,7.52,8.125,7.9,6.7,9.0,0.0,8.223333333,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,ALFA,5.505853162,Quartzo,ALFA I - G2/G3,10,Feminino,2023,Pública,8.5,7.3,2.5,6.6,2.8,3.5,2.0,0.0,6.2,5.0,Fase 2 (5° e 6° ano),-2,EM Maria Ignez Concelles Irma Ines,ALFA,7.3882,Ametista,ALFA H - G0/G1,9.0,Feminino,2023.0,Pública,9.5,9.7,2.52,6.25,6.6,7.7,5.5,0.0,9.005,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,ALFA,6.472736096,Agata,ALFA I - G2/G3,9,Masculino,2023,Pública,7.0,4.6,7.5,7.2,7.0,7.5,6.5,0.0,7.4,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,ALFA,6.5207,Agata,ALFA I - G2/G3,8.0,Masculino,2023.0,Pública,9.0,5.6,7.52,5.625,5.0,5.0,5.0,0.0,5.93,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,ALFA,6.587019519,Agata,ALFA I - G2/G3,8,Masculino,2023,Pública,8.0,7.0,7.5,7.2,4.8,3.0,6.5,0.0,7.3,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,ALFA,7.1837,Ametista,ALFA I - G2/G3,7.0,Masculino,2023.0,Pública,9.0,8.9,7.52,5.625,5.4,5.2,5.5,0.0,5.595,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,ALFA,6.866741444,Agata,ALFA I - G2/G3,9,Masculino,2023,Pública,7.0,6.5,7.5,7.2,7.0,6.5,7.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Joaquim Mendes Feliz,ALFA,8.13595,Topázio,ALFA V - G0/G1,8.0,Masculino,2023.0,Pública,9.0,8.6,7.52,5.9375,8.4,7.5,9.2,0.0,7.5,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,ALFA,5.799702674,Quartzo,ALFA I - G2/G3,10,Masculino,2023,Pública,7.0,4.7,6.3,6.9,5.3,6.5,4.0,0.0,6.5,5.0,Fase 2 (5° e 6° ano),-2,EM Maria Ignez Concelles Irma Ines,ALFA,6.225,Agata,ALFA H - G0/G1,9.0,Masculino,2023.0,Pública,0.0,8.4,7.52,6.25,5.3,5.5,5.0,0.0,8.09,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,ALFA,6.823383155,Agata,ALFA I - G2/G3,8,Feminino,2024,Pública,8.5,7.7,7.5,7.2,5.0,4.0,6.0,0.0,7.3,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,ALFA,7.627588889,Ametista,ALFA J - G2/G3,9,Masculino,2023,Pública,8.0,8.7,7.5,6.9,8.3,10.0,6.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EM Maria Ignez Concelles Irma Ines,ALFA,7.6522,Ametista,ALFA V - G0/G1,8.0,Masculino,2023.0,Pública,9.0,8.5,7.52,7.5,4.0,8.0,0.0,0.0,8.75,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,ALFA,7.8012,Ametista,ALFA J - G2/G3,9,Feminino,2023,Pública,9.5,9.3,7.5,7.5,7.5,7.5,7.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EM Pedro Antonio de Almeida,ALFA,8.3137,Topázio,ALFA V - G0/G1,8.0,Feminino,2023.0,Pública,9.0,9.6,7.52,6.875,7.9,6.5,9.2,0.0,7.42,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,ALFA,7.040088889,Ametista,ALFA J - G2/G3,9,Feminino,2023,Pública,8.5,8.4,7.5,7.5,5.0,5.0,5.0,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EM Pedro Antonio de Almeida,ALFA,8.5922,Topázio,ALFA V - G0/G1,8.0,Feminino,2023.0,Pública,9.0,9.3,7.52,7.5,8.7,8.7,8.6,0.0,8.0,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,ALFA,7.201526797,Ametista,ALFA J - G2/G3,9,Masculino,2024,Pública,8.5,5.8,7.5,7.5,8.5,10.0,7.0,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EM Etelvina Delfim Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,ALFA,6.917866667,Agata,ALFA J - G2/G3,9,Masculino,2022,Pública,9.0,6.8,2.5,7.5,8.3,10.0,6.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,ALFA,7.248833333,Ametista,ALFA F - G0/G1,8.0,Masculino,2022.0,Pública,0.0,8.1,3.77,8.125,9.3,9.3,9.2,0.0,7.946666667,10.0,ALFA (1° e 2° ano),0.0,0.0,Z,7.0,Menino,2022.0,Escola Pública,Ametista,7.523,301.0,84.0,8.0,Mantido na Fase atual,Mantido na Fase atual,10.0,7.1,5.6,Requer avaliação,7.7,8.4,6.9,0.0,Não,Não,7.333,10.0,ALFA  (2º e 3º ano),0.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.363999999999995
905,ALFA,6.392582353,Agata,ALFA J - G2/G3,10,Masculino,2023,Pública,9.0,7.8,7.5,6.9,3.0,2.0,4.0,0.0,7.0,5.0,Fase 2 (5° e 6° ano),-2,EM Pedro Antonio de Almeida,ALFA,7.831033333,Ametista,ALFA F - G0/G1,9.0,Masculino,2023.0,Pública,9.5,9.4,7.52,6.875,8.3,7.5,9.0,0.0,7.056666667,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907,ALFA,7.940088889,Ametista,ALFA J - G2/G3,9,Feminino,2023,Privada,9.0,8.9,7.5,7.5,8.8,10.0,7.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,ALFA,8.962033333,Topázio,ALFA F - G0/G1,8.0,Feminino,2023.0,Privada,9.5,9.6,7.52,8.125,9.3,9.2,9.4,0.0,8.336666667,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,ALFA,7.884533333,Ametista,ALFA J - G2/G3,10,Masculino,2024,Pública,9.0,9.2,7.5,7.5,8.3,9.0,7.5,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EE Dom Pedro Villas Boas de Souza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909,ALFA,7.722033333,Ametista,ALFA J - G2/G3,11,Feminino,2023,Pública,10.0,8.2,7.5,6.9,8.3,10.0,6.5,0.0,7.5,5.0,Fase 2 (5° e 6° ano),-2,EE Dom Pedro Villas Boas de Souza,ALFA,8.486033333,Topázio,ALFA F - G0/G1,10.0,Feminino,2023.0,Pública,10.0,9.9,7.52,8.125,9.2,9.1,9.2,0.0,8.056666667,5.0,Fase 2 (5° e 6° ano),-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,ALFA,6.684533333,Agata,ALFA J - G2/G3,10,Feminino,2022,Pública,8.0,8.4,2.5,7.5,6.0,6.0,6.0,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1,EM Maria Ignez Concelles Irma Ines,ALFA,7.26545,Ametista,ALFA V - G0/G1,9.0,Feminino,2022.0,Pública,8.0,9.1,3.77,6.5625,8.6,8.2,8.9,0.0,7.01,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,H,8.0,Menina,2022.0,Escola Pública,Topázio,8.155,96.0,26.0,2.0,Mantido na Fase atual,Mantido na Fase atual,10.0,8.7,8.1,Não atendido,8.1,8.5,7.8,0.0,Não,Não,7.25,10.0,ALFA  (2º e 3º ano),0.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.349999999999988
1321,ALFA,7.95295,Ametista,ALFA K - G0/G1,7,Masculino,2024,Pública,9.0,8.9,6.9,6.6,8.8,10.0,7.5,0.0,5.9,10.0,ALFA (1° e 2° ano),0,EM Amanda Consuelo da Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,ALFA,8.47795,Topázio,ALFA K - G0/G1,8,Feminino,2024,Pública,9.5,9.0,7.5,8.4,7.5,8.5,6.5,0.0,8.2,10.0,ALFA (1° e 2° ano),0,EE Jardim Silvania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,ALFA,7.487366667,Ametista,ALFA K - G0/G1,9,Masculino,2024,Pública,10.0,9.1,7.5,6.9,7.0,10.0,4.0,0.0,6.7,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,ALFA,8.33245,Topázio,ALFA K - G0/G1,9,Masculino,2024,Pública,10.0,10.0,7.5,7.8,8.5,10.0,7.0,0.0,8.0,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,ALFA,7.075466667,Ametista,ALFA K - G0/G1,9,Masculino,2023,Pública,7.9,8.6,2.5,7.5,8.5,8.0,9.0,0.0,6.8,5.0,Fase 1 (3° e 4° ano),-1,EM Amanda Consuelo da Cunha,ALFA,7.3747,Ametista,ALFA K - G0/G1,8.0,Masculino,2023.0,Pública,8.5,8.2,2.52,5.625,7.8,7.0,8.5,0.0,7.6,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,ALFA,8.982495455,Topázio,ALFA K - G0/G1,8,Masculino,2024,Pública,9.0,9.5,7.5,8.4,10.0,10.0,10.0,0.0,7.9,10.0,ALFA (1° e 2° ano),0,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,ALFA,7.639783333,Ametista,ALFA K - G0/G1,8,Feminino,2024,Pública,9.0,9.3,7.5,7.8,4.5,0.0,9.0,0.0,7.2,10.0,ALFA (1° e 2° ano),0,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,ALFA,8.264116667,Topázio,ALFA K - G0/G1,7,Feminino,2024,Pública,9.0,9.3,7.5,7.8,7.5,10.0,5.0,0.0,7.3,10.0,ALFA (1° e 2° ano),0,EM Amanda Consuelo da Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,ALFA,8.058866667,Topázio,ALFA K - G0/G1,8,Feminino,2024,Pública,8.5,8.2,7.5,7.5,10.0,10.0,10.0,0.0,7.8,5.0,Fase 1 (3° e 4° ano),-1,EM Amanda Consuelo da Cunha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,ALFA,7.98945,Ametista,ALFA K - G0/G1,8,Masculino,2024,Pública,9.5,10.0,7.5,6.6,6.5,10.0,3.0,0.0,6.7,10.0,ALFA (1° e 2° ano),0,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,ALFA,8.944616667,Topázio,ALFA K - G0/G1,8,Feminino,2024,Pública,10.0,9.3,7.5,8.4,9.5,10.0,9.0,0.0,7.9,10.0,ALFA (1° e 2° ano),0,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,ALFA,7.852283333,Ametista,ALFA K - G0/G1,7,Feminino,2024,Pública,9.0,7.3,7.5,8.4,7.3,8.0,6.5,0.0,7.2,10.0,ALFA (1° e 2° ano),0,EE Jardim Campestre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944,ALFA,7.8262,Ametista,ALFA L - G2/G3,10,Feminino,2023,Pública,9.0,7.3,7.5,8.8,9.0,10.0,8.0,0.0,7.8,5.0,Fase 2 (5° e 6° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,7.0687,Ametista,ALFA M - G0/G1,9.0,Feminino,2023.0,Pública,9.0,7.6,7.52,5.625,7.5,9.2,5.8,0.0,6.67,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,ALFA,8.104052941,Topázio,ALFA L - G2/G3,10,Masculino,2024,Pública,8.5,9.4,7.5,9.4,8.3,10.0,6.5,0.0,7.7,5.0,Fase 2 (5° e 6° ano),-2,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,ALFA,5.6127,Quartzo,ALFA L - G2/G3,11,Masculino,2022,Pública,8.5,6.3,5.6,2.5,6.3,6.0,6.5,0.0,4.8,5.0,Fase 2 (5° e 6° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,6.0537,Agata,ALFA M - G0/G1,10.0,Masculino,2022.0,Pública,9.5,6.1,2.52,6.875,5.6,5.7,5.4,0.0,6.67,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,K,9.0,Menino,2022.0,Escola Pública,Ágata,6.602,626.0,169.0,9.0,Mantido na Fase atual,Mantido na Fase atual,10.0,5.8,4.4,Não indicado,7.9,7.8,8.1,0.0,Não,Não,6.917,5.0,Fase 1 (4º ano),-1.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.386000000000002
1333,ALFA,8.2132,Topázio,ALFA L - G2/G3,9,Masculino,2024,Pública,7.5,10.0,6.3,9.4,9.3,10.0,8.5,0.0,7.8,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,ALFA,8.3387,Topázio,ALFA L - G2/G3,9,Feminino,2023,Pública,9.5,9.8,7.5,9.4,8.5,10.0,7.0,0.0,7.8,5.0,Fase 1 (3° e 4° ano),-1,EM Amanda Consuelo da Cunha,ALFA,9.1737,Topázio,ALFA K - G0/G1,8.0,Feminino,2023.0,Pública,9.0,9.6,7.52,9.375,8.7,8.3,9.0,0.0,9.67,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,ALFA,8.3502,Topázio,ALFA L - G2/G3,9,Masculino,2024,Pública,10.0,10.0,5.6,9.4,9.0,10.0,8.0,0.0,7.8,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,ALFA,7.7467,Ametista,ALFA L - G2/G3,9,Feminino,2023,Pública,8.0,9.3,5.0,8.1,8.8,10.0,7.5,0.0,7.7,5.0,Fase 1 (3° e 4° ano),-1,EM Amanda Consuelo da Cunha,ALFA,7.6872,Ametista,ALFA L - G2/G3,8.0,Feminino,2023.0,Pública,8.0,10.0,7.52,5.0,5.0,5.0,5.0,0.0,8.175,10.0,ALFA (1° e 2° ano),0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,ALFA,7.3617,Ametista,ALFA L - G2/G3,11,Masculino,2022,Pública,10.0,8.8,7.5,8.1,5.5,10.0,1.0,0.0,7.2,5.0,Fase 2 (5° e 6° ano),-2,EM Amanda Consuelo da Cunha,ALFA,7.0927,Ametista,ALFA K - G0/G1,10.0,Masculino,2022.0,Pública,10.0,8.7,7.52,5.625,6.1,5.4,6.8,0.0,6.59,5.0,Fase 2 (5° e 6° ano),-2.0,0.0,K,9.0,Menino,2022.0,Escola Pública,Ágata,6.976,495.0,142.0,8.0,Mantido na Fase atual,Mantido na Fase atual,10.0,7.9,7.5,Não atendido,5.7,5.6,5.8,0.0,Não,Não,7.25,5.0,Fase 1 (4º ano),-1.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.5600000000000005
1335,ALFA,8.3217,Topázio,ALFA L - G2/G3,10,Masculino,2024,Pública,9.0,9.8,7.5,9.4,8.8,10.0,7.5,0.0,7.7,5.0,Fase 2 (5° e 6° ano),-2,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,ALFA,6.5662,Agata,ALFA L - G2/G3,10,Feminino,2022,Pública,10.0,8.8,2.5,7.5,5.0,8.0,2.0,0.0,6.6,5.0,Fase 2 (5° e 6° ano),-2,EM Cecilia Cristina de Oliveira Rodrigues,ALFA,6.9287,Agata,ALFA M - G0/G1,9.0,Feminino,2022.0,Pública,10.0,7.5,2.52,5.625,7.9,8.0,7.8,0.0,7.67,5.0,Fase 1 (3° e 4° ano),-1.0,0.0,M,9.0,Menina,2022.0,Escola Pública,Ágata,6.922,520.0,147.0,6.0,Mantido na Fase atual,Mantido na Fase atual,10.0,6.8,5.0,Não indicado,8.1,9.3,6.8,0.0,Não,Não,7.083,5.0,Fase 1 (4º ano),-1.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.253999999999992
938,ALFA,8.005602692,Topázio,ALFA L - G2/G3,10,Masculino,2023,Pública,9.5,9.5,7.5,8.1,7.8,10.0,5.5,0.0,7.7,5.0,Fase 1 (3° e 4° ano),-1,EM Amanda Consuelo da Cunha,ALFA,6.7372,Agata,ALFA K - G0/G1,9.0,Masculino,2023.0,Pública,8.5,8.4,7.52,6.25,4.2,0.0,8.3,0.0,7.5,5.0,Fase 1 (3° e 4° ano),-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,ALFA,7.141365632,Ametista,ALFA M - G0/G1,8,Feminino,2024,Pública,9.5,6.2,2.5,7.5,9.5,10.0,9.0,0.0,7.8,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,ALFA,6.015144444,Agata,ALFA M - G0/G1,10,Masculino,2024,Pública,8.0,4.7,7.5,6.9,6.0,6.0,6.0,0.0,5.7,5.0,Fase 2 (5° e 6° ano),-2,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,ALFA,6.136842857,Agata,ALFA M - G0/G1,8,Masculino,2024,Pública,8.0,8.7,7.5,6.9,3.0,2.0,4.0,0.0,5.3,5.0,Fase 1 (3° e 4° ano),-1,EM Cecilia Cristina de Oliveira Rodrigues,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,ALFA,7.3547,Ametista,ALFA M - G0/G1,8,Feminino,2024,Pública,8.5,10.0,6.9,5.0,8.8,10.0,7.5,0.0,5.3,5.0,Fase 1 (3° e 4° ano),-1,EE Helio Luiz Dobrochinski Prof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,ALFA,8.342271429,Topázio,ALFA M - G0/G1,8,Feminino,2024,Pública,9.5,8.4,7.5,5.6,10.0,10.0,10.0,0.0,7.0,10.0,ALFA (1° e 2° ano),0,EM Etelvina Delfim Simões,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
